date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:04:09	77/-1	---M--	403	error ('FORBIDDEN')	text/html	date:Mon,%2015%20Feb%202021%2009:04:09%20GMT	http://www.celibat.org/table/livres/la-decouverte-de-l-amour/	D:/A740550/Documents/OneDrive%20-%20Atos/perso/fiancailles.org/fiancailles.org/www.celibat.org/table/livres/la-decouverte-de-l-amour/index.html	(from http://www.vocatio.org/table/livres/la-decouverte-de-l-amour/)
10:04:09	77/77	U--M-Z	403	error ('FORBIDDEN')	text/html	date:Mon,%2015%20Feb%202021%2009:04:09%20GMT	http://www.familles.org/la-sexualite-et-le-corps/amour-et-sexualite-dhenri-boulad-aux-editions-anne-sigier-quebec-2003.html	D:/A740550/Documents/OneDrive%20-%20Atos/perso/fiancailles.org/fiancailles.org/www.familles.org/la-sexualite-et-le-corps/amour-et-sexualite-dhenri-boulad-aux-editions-anne-sigier-quebec-2003.html	(from http://www.familles.org/tag/3.html)
10:04:10	3104/3104	U-----	200	untouched ('')	image/jpeg	etag:%22c20-52def9f346cc0%22	http://www.familles.org/images/stories/Livres/amour_sexualite_s.jpg	D:/A740550/Documents/OneDrive%20-%20Atos/perso/fiancailles.org/fiancailles.org/www.familles.org/images/stories/Livres/amour_sexualite_s.jpg	(from http://www.familles.org/tag/3.html)
10:04:10	77/-1	---M--	403	error ('FORBIDDEN')	text/html	date:Mon,%2015%20Feb%202021%2009:04:10%20GMT	http://www.celibat.org/table/livres/les-fiancailles/	D:/A740550/Documents/OneDrive%20-%20Atos/perso/fiancailles.org/fiancailles.org/www.celibat.org/table/livres/les-fiancailles/index.html	(from http://www.vocatio.org/table/livres/les-fiancailles/)
10:04:10	77/77	U--M-Z	403	error ('FORBIDDEN')	text/html	date:Mon,%2015%20Feb%202021%2009:04:10%20GMT	http://www.familles.org/sexualite-et-chastete/apprentissage-sexuel.html	D:/A740550/Documents/OneDrive%20-%20Atos/perso/fiancailles.org/fiancailles.org/www.familles.org/sexualite-et-chastete/apprentissage-sexuel.html	(from http://www.familles.org/tag/3.html)
10:04:11	77/77	U--M-Z	403	error ('FORBIDDEN')	text/html	date:Mon,%2015%20Feb%202021%2009:04:10%20GMT	http://www.familles.org/sexualite-et-chastete/au-secours-je-suis-enceinte.html	D:/A740550/Documents/OneDrive%20-%20Atos/perso/fiancailles.org/fiancailles.org/www.familles.org/sexualite-et-chastete/au-secours-je-suis-enceinte.html	(from http://www.familles.org/tag/3.html)
10:04:11	77/77	U--M-Z	403	error ('FORBIDDEN')	text/html	date:Mon,%2015%20Feb%202021%2009:04:10%20GMT	http://www.familles.org/sexualite-et-chastete/avant-le-mariage-pere-louis.html	D:/A740550/Documents/OneDrive%20-%20Atos/perso/fiancailles.org/fiancailles.org/www.familles.org/sexualite-et-chastete/avant-le-mariage-pere-louis.html	(from http://www.familles.org/tag/3.html)
10:04:11	37387/37387	U-----	200	untouched ('')	image/jpeg	etag:%22920b-52def9f346cc0%22	http://www.familles.org/images/stories/Livres/avantlemariage.jpg	D:/A740550/Documents/OneDrive%20-%20Atos/perso/fiancailles.org/fiancailles.org/www.familles.org/images/stories/Livres/avantlemariage.jpg	(from http://www.familles.org/tag/3.html)
10:04:12	77/77	U--M-Z	403	error ('FORBIDDEN')	text/html	date:Mon,%2015%20Feb%202021%2009:04:11%20GMT	http://www.familles.org/la-sexualite-et-le-corps/avant-le-mariage-pere-louis.html	D:/A740550/Documents/OneDrive%20-%20Atos/perso/fiancailles.org/fiancailles.org/www.familles.org/la-sexualite-et-le-corps/avant-le-mariage-pere-louis.html	(from http://www.familles.org/tag/3.html)
10:04:12	77/77	U--M-Z	403	error ('FORBIDDEN')	text/html	date:Mon,%2015%20Feb%202021%2009:04:11%20GMT	http://www.familles.org/sexualite-et-chastete/avoir-des-relatins-sexuelles-avant-le-mariage-entretien.html	D:/A740550/Documents/OneDrive%20-%20Atos/perso/fiancailles.org/fiancailles.org/www.familles.org/sexualite-et-chastete/avoir-des-relatins-sexuelles-avant-le-mariage-entretien.html	(from http://www.familles.org/tag/3.html)
10:04:12	77/77	---M-Z	403	error ('FORBIDDEN')	text/html	date:Mon,%2015%20Feb%202021%2009:04:12%20GMT	http://www.familles.org/la-sexualite-et-le-corps/cwest.html	D:/A740550/Documents/OneDrive%20-%20Atos/perso/fiancailles.org/fiancailles.org/www.familles.org/la-sexualite-et-le-corps/cwest.html	(from http://www.familles.org/tag/3.html)
10:04:12	77/77	U--M-Z	403	error ('FORBIDDEN')	text/html	date:Mon,%2015%20Feb%202021%2009:04:12%20GMT	http://www.familles.org/sexualite-et-chastete/cest-trop-dur-dattendre.html	D:/A740550/Documents/OneDrive%20-%20Atos/perso/fiancailles.org/fiancailles.org/www.familles.org/sexualite-et-chastete/cest-trop-dur-dattendre.html	(from http://www.familles.org/tag/3.html)
10:04:13	77/77	U--M-Z	403	error ('FORBIDDEN')	text/html	date:Mon,%2015%20Feb%202021%2009:04:12%20GMT	http://www.familles.org/sexualite-et-chastete/card-caffara-conjugalite-homosexuelle-seisme.html	D:/A740550/Documents/OneDrive%20-%20Atos/perso/fiancailles.org/fiancailles.org/www.familles.org/sexualite-et-chastete/card-caffara-conjugalite-homosexuelle-seisme.html	(from http://www.familles.org/tag/3.html)
10:04:13	77/77	U--M-Z	403	error ('FORBIDDEN')	text/html	date:Mon,%2015%20Feb%202021%2009:04:13%20GMT	http://www.familles.org/sexualite-et-chastete/ce-que-veulent-les-femmes.html	D:/A740550/Documents/OneDrive%20-%20Atos/perso/fiancailles.org/fiancailles.org/www.familles.org/sexualite-et-chastete/ce-que-veulent-les-femmes.html	(from http://www.familles.org/tag/3.html)
